,mean,std,skew,kurtosis,fft_energy,cluster
sensor_62_min,4.619435654926544e-16,1.0000079362245,-0.14484180714503728,-0.5981128445201773,29.428431016045604,0
sensor_62_std,7.217868210822725e-18,1.0000079362244998,0.830280443004338,1.367752497602154,200.0620757369871,1
sensor_63_avg,2.88714728432909e-16,1.0000079362245,-0.13254747720044968,-0.525736640615933,29.097670165164878,0
sensor_63_max,5.48557984022527e-16,1.0000079362245,-0.1311979044076885,-0.52844839496843,29.249757430930302,0
sensor_63_min,5.629937204441725e-16,1.0000079362245,-0.13529642471749742,-0.5172392002016042,30.52147111542536,0
sensor_63_std,4.691614337034771e-17,1.0000079362245,0.5315535414481658,0.5053171510702281,200.11593815354732,1
sensor_64_avg,2.0931817811385902e-16,1.0000079362245,-0.002043336065004716,-0.5458454427872335,27.56385273616658,0
sensor_64_max,1.0826802316234087e-15,1.0000079362245,-0.0034640809795544857,-0.5433875431945019,27.764141736467536,0
sensor_64_min,-2.2375391453550447e-16,1.0000079362244998,-0.0029792539982872596,-0.5453576363567003,28.71490845619638,0
sensor_64_std,-1.6420650179621698e-16,1.0000079362245,0.728781154918393,1.178162037183124,201.92325121317,1
sensor_65_avg,-8.372727124554361e-16,1.0000079362245,-0.3588659481266745,-0.1609065638956073,52.23928196501402,0
sensor_65_max,-2.09318178113859e-15,1.0000079362244998,-0.3857102614787519,-0.09220516391652112,53.432700573215094,0
sensor_65_min,-1.4002664328996086e-15,1.0000079362245,-0.3312002048002232,-0.21549451036854528,54.20597391462331,0
sensor_65_std,-5.4134011581170436e-17,1.0000079362244998,2.714308032725734,7.640174330267254,204.4274512418243,5
sensor_66_avg,3.248040694870226e-16,1.0000079362245,-1.1464236411674038,1.7565895632213224,91.18546469989911,0
sensor_66_max,-2.4360305211526696e-16,1.0000079362245,0.4322547360079214,-1.690538456426785,201.8956636810657,1
sensor_66_min,-1.6601096884892267e-16,1.0000079362245002,-1.066907050102557,1.4834637372213408,76.94050831911193,0
sensor_66_std,-1.443573642164545e-17,1.0000079362245,0.8479092149252484,-0.7841435442774891,202.25480342076898,1
sensor_67_avg,2.0931817811385902e-16,1.0000079362245,-0.907091766145344,1.0392746206670167,89.86895032229711,0
sensor_67_max,7.759208326634429e-17,1.0000079362245002,0.4765019594334788,-1.7237864513919106,203.89973971800327,1
sensor_67_min,-1.4796629832186585e-16,1.0000079362245,-0.8083810739754118,0.7776099266837013,75.34004754813296,0
sensor_67_std,1.804467052705681e-17,1.0000079362245,0.8251449947912405,-0.8329080259944837,202.29738544039776,1
sensor_68_avg,6.496081389740452e-17,1.0000079362245,-1.2266028482964437,2.0330325476989857,88.09280468981795,0
sensor_68_max,7.217868210822725e-18,1.0000079362244998,0.4408679681232087,-1.7074628806205474,202.5241085505743,1
sensor_68_min,3.248040694870226e-17,1.0000079362245,-1.1438025225968795,1.7213216034996912,74.52594637301443,0
sensor_68_std,-1.5518416653268858e-16,1.0000079362245,0.8418526004788022,-0.7901904230020547,202.21217750634207,1
sensor_69_avg,2.5984325558961806e-16,1.0000079362244998,-0.8224671051270986,0.6697537736039938,83.42212418859772,0
sensor_69_max,1.2089929253128063e-16,1.0000079362245,0.43752304110035073,-1.6405559646152588,200.67922954045432,1
sensor_69_min,2.526253873787954e-16,1.0000079362245,-0.7111111486424201,0.28316961074608527,78.12318294607473,0
sensor_69_std,-6.496081389740452e-17,1.0000079362244998,0.8775521743663087,-0.6904067357519992,201.06004394621496,1
sensor_70_avg,2.778879261166749e-16,1.0000079362245,-1.1398639796133996,1.6515194337623371,82.15972076859732,0
sensor_70_max,6.67652809501102e-17,1.0000079362245,0.48481917188028645,-1.1912933846019635,192.9973499691674,1
sensor_70_min,-8.66144185298727e-17,1.0000079362244998,-0.5252889420349363,-0.21122371837578058,140.37559337869732,1
sensor_70_std,1.443573642164545e-16,1.0000079362245002,0.890022216872311,-0.6685190117404511,201.0738731087404,1
sensor_71_avg,1.4291379057428995e-15,1.0000079362245,0.39545804892347175,-0.7719906576574522,86.03631032829524,8
sensor_71_max,-1.3955748185625738e-14,1.0000079362245002,0.44481288474039415,-0.5284667528271503,103.5534697159849,8
sensor_71_min,4.8540163717782824e-15,1.0000079362245,-0.3537535264409441,-1.5767198791885695,200.08819907760096,1
sensor_71_std,8.300548442446134e-17,1.0000079362245,0.6501479806649496,-0.7627071243515311,201.9130776964327,1
sensor_72_avg,3.808508161440611e-14,1.0000079362245,0.44657003082985297,-0.7231864164527257,88.43033145946352,8
sensor_72_max,-1.2548263884515307e-14,1.0000079362245,0.4315505953277556,-0.6519147192126824,104.50101030611832,8
sensor_72_min,1.613193545118879e-15,1.0000079362245,-0.45794012940608936,-1.691032057006356,204.24700907022478,1
sensor_72_std,-6.135187979199316e-17,1.0000079362245,0.657329734689734,-0.8369300786642149,202.06068379772208,1
sensor_73_avg,-5.795948173290648e-15,1.0000079362245,0.5067994968330769,-0.7403866991131847,86.13418266841542,8
sensor_73_max,1.576021523833142e-14,1.0000079362244998,0.4604463733320786,-0.6834268387818367,103.4657433656542,8
sensor_73_min,-1.2198197276290405e-15,1.0000079362245,-0.42009792642514154,-1.6392809813708344,202.159530829893,1
sensor_73_std,-1.4796629832186585e-16,1.0000079362245,0.6464185257915356,-0.8100617925663323,201.17582241124987,1
sensor_74_avg,-7.831387008742656e-16,1.0000079362245,-2.3804739335099847,7.044302956634832,66.35204942164476,6
sensor_74_max,-1.3713949600563176e-15,1.0000079362244998,-2.38064298689429,7.053988833050591,77.14788567081908,6
sensor_74_min,5.799557107396059e-15,1.0000079362245,-2.26865062482537,6.323281679100978,77.5739518162143,6
sensor_74_std,2.021003099030363e-16,1.0000079362244998,0.4445109786143741,-0.16518181154179645,191.64648553730643,1
sensor_75_avg,3.7713361401548736e-16,1.0000079362245,-0.9436766897622456,-0.3635578162791955,79.17920098203324,0
sensor_75_max,-9.022335263528407e-16,1.0000079362245,-1.1751234249787816,0.3576814485074835,83.67257112613117,0
sensor_75_min,-3.229996024343169e-16,1.0000079362245,-0.7404025620391038,-0.8687216950004406,84.41959846389442,0
sensor_75_std,3.608934105411362e-17,1.0000079362245,2.3343682393364658,5.106679243866141,157.27930535844834,5
sensor_76_avg,3.6089341054113625e-18,1.0000079362245,3.6924257396459605,14.639526199047586,78.19386612706677,5
sensor_76_max,-1.443573642164545e-17,1.0000079362245,3.1429121967627904,9.854477515244985,81.13718148016908,5
sensor_76_min,-3.608934105411362e-17,1.0000079362245,3.278343101904226,13.83933182012043,116.45974994276632,5
sensor_76_std,-3.6089341054113625e-18,1.0000079362245,3.053783126959148,8.714932612138087,107.98418191569326,5
sensor_77_avg,3.1036833306537716e-16,1.0000079362244998,0.1387458628230062,-1.9788212787837438,41.708939444231994,0
sensor_77_max,-8.66144185298727e-17,1.0000079362245002,0.14326814761158932,-1.9654220021615392,47.92205484638916,0
sensor_77_min,-3.825470151736044e-16,1.0000079362244998,0.14365663149027721,-1.977544502147797,44.378228086239844,0
sensor_77_std,2.88714728432909e-17,1.0000079362245,2.1268181426309964,3.653598318346335,109.34435210524707,8
sensor_78_avg,2.5894102206326524e-16,1.0000079362245,0.128890596087731,-1.9817852009929928,40.328227040338376,0
sensor_78_max,3.473599076458436e-16,1.0000079362245,0.13596287875650004,-1.9648375439127839,48.05960608224652,0
sensor_78_min,2.1653604632468174e-16,1.0000079362245,0.133670785858997,-1.9806849027833322,43.4014246233645,0
sensor_78_std,-7.533649945046218e-17,1.0000079362245,2.7950090935073226,7.774717071488123,134.17476739578282,5
sensor_79_avg,9.383228674069542e-17,1.0000079362245,0.13865461449863398,-1.9790183986393035,41.67316619203787,0
sensor_79_max,1.714243700070397e-16,1.0000079362244998,0.14260418054923307,-1.9664932247476983,47.513334266607544,0
sensor_79_min,3.645023446465476e-16,1.0000079362245,0.14345054690640116,-1.977879119669943,44.330199492861766,0
sensor_79_std,-1.3172609484751473e-16,1.0000079362245,2.405942716964945,4.857868578682741,111.93923634416272,5
sensor_80_avg,1.9398020816586071e-16,1.0000079362245,0.12873760028345446,-1.982090560142751,40.241464494568824,0
sensor_80_max,-6.315634684469884e-18,1.0000079362245,0.1344919554707017,-1.967133757200868,47.49190370619906,0
sensor_80_min,-4.872061042305339e-17,1.0000079362245,0.13439120623028603,-1.9794902105163845,43.59649156734133,0
sensor_80_std,-5.413401158117044e-18,1.0000079362245,1.9958693445565374,3.3013985042724463,136.26685094109317,5
sensor_81_avg,-1.0826802316234088e-17,1.0000079362245,1.3929914936681573,0.6292792930499762,216.73471144956855,1
sensor_81_max,-8.120101737175565e-17,1.0000079362244998,0.9774142653779139,-1.008007267731354,214.34226737373805,1
sensor_81_min,0.0,0.0,0.0,0.0,0.0,3
sensor_81_std,-4.330720926493635e-17,1.0000079362245,1.049788728015105,-0.7431081789310929,215.40506080675112,1
sensor_82_avg,9.022335263528405e-18,1.0000079362245,1.3928312257701871,0.6371946006709166,216.9684782616282,1
sensor_82_max,-5.052507747575907e-17,1.0000079362245002,0.9790540397604232,-1.0068605083697533,214.52823967718666,1
sensor_82_min,0.0,0.0,0.0,0.0,0.0,3
sensor_82_std,9.56367537934011e-17,1.0000079362245,1.0498826463012396,-0.7455911010571223,215.69785259213972,1
sensor_83_avg,-1.335305619002204e-16,1.0000079362245,1.815558124579046,1.6139196265485194,162.7090771418149,1
sensor_83_max,1.5924421740127636e-16,1.0000079362244998,2.0641465886175263,3.083443930965306,211.20448842877164,1
sensor_83_min,6.947198152916873e-17,1.0000079362245002,2.4325388437003186,3.9174950820541254,155.51106877193084,5
sensor_83_std,-2.514975954708543e-17,1.0000079362244998,2.266190715855321,3.361459355660163,212.76166258004187,1
sensor_84_avg,-5.142731100211191e-17,1.0000079362245,1.8314235799003324,1.7614740674728329,161.53087609606445,1
sensor_84_max,-6.135187979199316e-17,1.0000079362244998,1.7852165209967872,1.7501688778031332,207.76894071826484,1
sensor_84_min,-3.608934105411362e-17,1.0000079362245,2.584287874560306,4.6788156457023025,157.09033490049046,5
sensor_84_std,6.315634684469885e-17,1.0000079362245,1.905041404866931,1.8115954361682367,208.85389698759582,1
sensor_85_avg,-3.518710752776078e-17,1.0000079362244998,1.8467356076466532,1.806281831008174,160.05907243838416,1
sensor_85_max,3.428487400140794e-17,1.0000079362245,1.8432732266398817,1.93895429525868,209.08781542289623,1
sensor_85_min,1.4616183126916018e-16,1.0000079362245,2.5474247937308645,4.496890861318219,155.45819201202227,5
sensor_85_std,8.255436766128491e-17,1.0000079362245,1.8992701227806865,1.7886856186190037,208.8757007212057,1
sensor_86_avg,1.624020347435113e-17,1.0000079362245,1.8426696994698044,1.7757572426363546,161.97375202586002,1
sensor_86_max,6.044964626564032e-17,1.0000079362245,1.811906118565596,1.870665626881196,210.08874932049403,1
sensor_86_min,1.2270375958398633e-16,1.0000079362244998,2.530248953597749,4.4056516945809445,158.7532291406082,5
sensor_86_std,2.977370636964374e-17,1.0000079362245002,1.9476577237537982,1.9854768649544483,210.7046240611758,1
sensor_87_avg,-2.88714728432909e-17,1.0000079362245,0.5157944964640636,-1.730219042404235,34.62011474296946,0
sensor_87_max,-1.5879310063809994e-16,1.0000079362245,0.5119163466086917,-1.7353819331181712,38.15857249285853,0
sensor_87_min,2.5984325558961806e-16,1.0000079362244998,0.5221216229808773,-1.7209752955785218,38.68258123666327,0
sensor_87_std,-4.330720926493635e-17,1.0000079362245,1.346670588179102,0.20007338099003213,96.13677494507148,8
sensor_88_avg,1.2992162779480903e-16,1.0000079362245002,-0.45246011328628405,-1.7895760763892685,37.68693101824242,0
sensor_88_max,-4.475078290710089e-16,1.0000079362244998,-0.45859396167632255,-1.788174593786481,40.739354819868375,0
sensor_88_min,5.77429456865818e-17,1.0000079362245,-0.44181801883299476,-1.79169485264978,43.50304717777267,0
sensor_88_std,1.0826802316234087e-16,1.0000079362245,0.5223163950280233,-1.3581912712758064,104.81486692637826,8
sensor_89_avg,-8.679486523514326e-16,1.0000079362245,-3.790681962328514,12.400430363746118,59.692138132187154,6
sensor_89_max,-1.1295963749937565e-15,1.0000079362245,-3.797684604042772,12.531198722543028,68.18848495384772,6
sensor_89_min,-1.1413254108363434e-15,1.0000079362245,-3.614701011522362,11.461065923331358,74.15589663309764,6
sensor_89_std,-2.670611238004408e-16,1.0000079362245,1.0433083298005978,0.168026894774163,169.36143972219372,1
sensor_90_avg,-3.180373180393763e-15,1.0000079362245,0.04596377095017343,-0.5579166025752986,79.85343818971982,8
sensor_90_max,-5.007396071258265e-16,1.0000079362244998,0.4541534206225665,-0.17465760468794755,140.15091856044467,1
sensor_90_min,-4.745748348615941e-16,1.0000079362244998,-0.13184337625425452,-0.5593512792379256,121.35462332281877,8
sensor_90_std,-1.0646355610963519e-16,1.0000079362245,0.1505083543985124,-0.5271426911879407,112.53302454734313,8
sensor_91_avg,1.2992162779480903e-16,1.0000079362245,0.18146196493632927,-0.7665475278799763,53.32419116214188,0
sensor_91_max,2.1653604632468174e-16,1.0000079362245,0.4120344070472834,-0.300265546983038,138.53941001108151,1
sensor_91_min,-7.217868210822725e-18,1.0000079362245,-0.23074252708626034,-0.48821923061091654,118.99783862009009,8
sensor_91_std,9.11255861616369e-17,1.0000079362244998,0.2342897371160053,-0.40830345486774355,113.99583911068011,8
sensor_92_avg,-7.362225575039179e-16,1.0000079362245,0.08844675477930339,-0.6563324046538423,41.4475016245286,0
sensor_92_max,-1.0646355610963519e-16,1.0000079362245,0.4967285835377548,-0.43318812060134215,117.46250858605835,8
sensor_92_min,-1.624020347435113e-17,1.0000079362245,-0.5490507932928625,-0.3500213986428755,115.68838665770788,8
sensor_92_std,-7.217868210822724e-17,1.0000079362244998,0.4316345736174857,-0.6292394689850256,88.45484382912635,8
sensor_93_avg,2.1653604632468175e-17,1.0000079362245,0.13241691971401667,-0.56302670694846,52.079122546256784,0
sensor_93_max,-2.4540751916797266e-16,1.0000079362245,0.431017750497644,-0.496728819065666,117.69637768298207,8
sensor_93_min,1.0826802316234087e-16,1.0000079362245,-0.44751398765683625,-0.5773269243396104,114.22473242328003,8
sensor_93_std,1.3082386132116188e-16,1.0000079362245,0.4603862754572188,-0.6905930438110777,88.34875120620512,8
sensor_94_avg,-2.988197439280608e-15,1.0000079362245,5.18829404123335,36.22448397646486,71.2477526521906,2
sensor_94_max,-8.282503771919076e-16,1.0000079362245,5.0677234398471445,34.81770758719216,73.5789807766331,2
sensor_94_min,5.052507747575907e-17,1.0000079362245002,5.317019012015296,37.74464557550998,76.90173481901535,2
sensor_94_std,1.1729035842586927e-17,1.0000079362245,1.5957535171543014,5.767314674831637,197.63618258744128,1
sensor_95_avg,0.0,0.0,0.0,0.0,0.0,3
sensor_95_max,0.0,0.0,0.0,0.0,0.0,3
sensor_95_min,0.0,0.0,0.0,0.0,0.0,3
sensor_95_std,0.0,0.0,0.0,0.0,0.0,3
sensor_96_avg,0.0,0.0,0.0,0.0,0.0,3
sensor_96_max,0.0,0.0,0.0,0.0,0.0,3
sensor_96_min,0.0,0.0,0.0,0.0,0.0,3
sensor_96_std,0.0,0.0,0.0,0.0,0.0,3
sensor_97_avg,0.0,0.0,0.0,0.0,0.0,3
sensor_97_max,0.0,0.0,0.0,0.0,0.0,3
sensor_97_min,0.0,0.0,0.0,0.0,0.0,3
sensor_97_std,0.0,0.0,0.0,0.0,0.0,3
sensor_98_avg,0.0,0.0,0.0,0.0,0.0,3
sensor_98_max,0.0,0.0,0.0,0.0,0.0,3
sensor_98_min,0.0,0.0,0.0,0.0,0.0,3
sensor_98_std,0.0,0.0,0.0,0.0,0.0,3
sensor_99_avg,1.429859692563982e-14,1.0000079362244998,-1.9742236332586887,2.8362741566576335,52.358590319239084,0
sensor_99_max,0.0,0.0,0.0,0.0,0.0,3
sensor_99_min,-1.0011183208411119e-14,1.0000079362245005,1.1014742990962323,-0.7867793453709515,107.5332422936957,8
sensor_99_std,-1.732288370597454e-16,1.0000079362245,0.6373263682070999,-1.1489776734507147,50.68925655254112,8
sensor_100_avg,4.240497573858351e-17,1.0000079362245,1.8248976745003294,1.6450172962767655,89.04795237664815,8
sensor_100_max,-2.6164772264232377e-17,1.0000079362245,1.719317864036249,1.3037157103429657,98.48098345708225,8
sensor_100_min,5.77429456865818e-17,1.0000079362245,1.9250015806824874,1.9552504431964475,93.69275899392073,8
sensor_100_std,-4.240497573858351e-17,1.0000079362245002,7.1469311408035665,56.19086458784025,214.81290927309024,2
sensor_101_avg,2.0751371106115334e-17,1.0000079362245,1.8256334174666697,1.64859611072966,89.00883595355224,8
sensor_101_max,1.1007249021504655e-16,1.0000079362244998,1.7201314028034849,1.3072409950906345,98.44326666175483,8
sensor_101_min,1.1729035842586927e-17,1.0000079362245,1.9261187498284824,1.9607120196369583,93.73386367860813,8
sensor_101_std,2.6164772264232377e-17,1.0000079362245002,7.136567677070556,56.01515477997545,214.89580715763324,2
sensor_102_avg,7.488538268728577e-17,1.0000079362245002,1.817989362669547,1.6102382571392533,89.26438244132223,8
sensor_102_max,4.5111676317642026e-17,1.0000079362245,1.7123366349712879,1.2708472486956883,98.62931108389735,8
sensor_102_min,1.5698863358539425e-16,1.0000079362245,1.9194310632639244,1.9243903280769081,94.20498210837388,8
sensor_102_std,4.511167631764203e-18,1.0000079362245,7.1469231498032695,56.10615780715265,214.98948284838858,2
sensor_103_avg,3.6089341054113625e-18,1.0000079362245,1.825196924951906,1.6465884660429517,89.05667837302491,8
sensor_103_max,5.413401158117044e-18,1.0000079362245,1.7194493125242618,1.304109977960231,98.50288491899016,8
sensor_103_min,1.8044670527056813e-18,1.0000079362245,1.9252614922542521,1.9571908965809732,93.6861416431131,8
sensor_103_std,-4.511167631764203e-18,1.0000079362245002,7.149705262546152,56.21739700807904,214.79003703977872,2
sensor_104_avg,-4.330720926493635e-17,1.0000079362244998,1.8276958129982548,1.6581663247071474,89.24053995158206,8
sensor_104_max,-1.4345513069010164e-16,1.0000079362245,1.72215734146813,1.3150619050581462,98.64465346080625,8
sensor_104_min,1.0826802316234088e-17,1.0000079362244998,1.9280265083735881,1.9712158121400383,93.83908109296567,8
sensor_104_std,-1.443573642164545e-17,1.0000079362244998,7.1244660814349405,55.75049167554333,214.95966203923757,2
sensor_105_avg,-7.939655031904997e-17,1.0000079362244998,1.8204040882775283,1.6192672491112883,89.37761826050533,8
sensor_105_max,-6.947198152916873e-17,1.0000079362244998,1.7148129918413957,1.2779495064479884,98.74488276064918,8
sensor_105_min,5.2329544528464754e-17,1.0000079362245,1.9211732350667516,1.9320565693323002,94.07056170629751,8
sensor_105_std,-3.428487400140794e-17,1.0000079362244998,7.150648958342232,56.15725057073297,214.9616751540941,2
sensor_106_avg,1.930779746395079e-16,1.0000079362245,-0.2204579003614601,-1.4814088581994853,59.30159724298431,0
sensor_106_max,2.1292711221927038e-16,1.0000079362245,-0.22954186518463265,-1.4824140016167238,57.65776705021904,0
sensor_106_min,1.8405563937597947e-16,1.0000079362245,-0.2143345542565546,-1.4769338045411242,61.67831641058483,0
sensor_106_std,4.9171727186229814e-17,1.0000079362245,6.514165308276915,43.86077518449069,216.69420387420328,2
sensor_107_avg,4.691614337034771e-17,1.0000079362245,-0.9663621780901209,1.0748110038363623,83.39445163825775,0
sensor_108_avg,-7.181778869768611e-16,1.0000079362245,-0.9308846504639047,0.9407824163686387,84.96758396527694,0
sensor_108_max,-3.374353388559624e-16,1.0000079362245,0.4214008816596583,-1.6208245107994852,199.714423320749,1
sensor_108_min,3.175862012761999e-16,1.0000079362245,-0.8360667947351446,0.5434866800537375,69.38512627365394,0
sensor_108_std,5.052507747575907e-17,1.0000079362245,0.8776951358330543,-0.7021123910250808,201.22305221651965,1
sensor_107_max,4.835971701251225e-16,1.0000079362245,0.4013338572784915,-1.4323612464579236,197.039999446933,1
sensor_107_min,6.207366661307543e-16,1.0000079362245002,-0.856403392533777,0.6590572580198701,70.09122711063627,0
sensor_107_std,-7.939655031904997e-17,1.0000079362245,0.8814610380268345,-0.6876340943852797,201.05158688029746,1
sensor_109_avg,1.9488244169221356e-16,1.0000079362245,1.2296733915752467,0.07503254080754784,80.59613577001927,8
sensor_109_max,-1.154858913731636e-16,1.0000079362245,1.1334614862630548,-0.690079976910642,61.45645663559441,8
sensor_109_min,-1.0105015495151814e-16,1.0000079362245,0.29694793629963145,-1.5789037706286455,54.38733421134274,0
sensor_109_std,-8.66144185298727e-17,1.0000079362245,1.2373366623962578,-0.3543014295054503,70.42589343818932,8
sensor_110_avg,-1.443573642164545e-17,1.0000079362245,1.2201151521703273,0.043375929012921866,79.48051798094137,8
sensor_110_max,-5.77429456865818e-17,1.0000079362244998,1.132269056893524,-0.6949456583932792,60.92841146266938,8
sensor_110_min,-4.330720926493635e-17,1.0000079362245,0.2624914682223695,-1.6627928195732018,52.05746695902218,0
sensor_110_std,-2.88714728432909e-17,1.0000079362244998,1.237063044131596,-0.3541232201724358,70.24431486695914,8
sensor_111_avg,0.0,1.0000079362245,-0.27378149094475585,-1.8755538167055301,30.276745096744477,0
sensor_111_max,-4.330720926493635e-17,1.0000079362244998,-0.9477225627533129,-0.44635657315743726,44.52383974913138,0
sensor_111_min,-1.5879310063809994e-16,1.0000079362245,-0.26933998981025925,-1.8813830479440807,30.578168196122615,0
sensor_111_std,-8.66144185298727e-17,1.0000079362245,1.1795573187594892,-0.4359214694371123,57.36980242067824,8
sensor_112_avg,7.217868210822725e-18,1.0000079362245,-0.27597608796660916,-1.8774484510840341,30.12464430665288,0
sensor_112_max,7.217868210822724e-17,1.0000079362244998,-0.9757536960426809,-0.3966287858982618,44.5460282599502,0
sensor_112_min,-1.154858913731636e-16,1.0000079362244998,-0.2715760690799643,-1.8843533885260457,30.437217026865447,0
sensor_112_std,8.66144185298727e-17,1.0000079362245,1.1821498953678171,-0.43967373130548104,57.08314359731991,8
sensor_113_avg,-3.1036833306537716e-16,1.0000079362245,-0.3035503273804646,-1.8427393298826955,32.61348613376719,0
sensor_113_max,2.959325966437317e-16,1.0000079362245,-1.6672391399454511,0.9529728875368342,59.595724273474076,0
sensor_113_min,-1.154858913731636e-16,1.0000079362245,-0.24363399138305897,-1.865260671490802,33.79843843464182,0
sensor_113_std,2.88714728432909e-17,1.0000079362245,1.085874580774063,-0.5659222869171852,57.355131950726005,8
sensor_114_avg,-4.330720926493635e-17,1.0000079362245,-0.3068599054687766,-1.8432850817278017,32.537064473264294,0
sensor_114_max,1.0826802316234088e-17,1.0000079362245,-1.681788993066874,0.9825335937685424,59.55160537948883,0
sensor_114_min,2.8149686022208625e-16,1.0000079362245,-0.25620164986227767,-1.8673705382139936,33.113644461765304,0
sensor_114_std,-8.66144185298727e-17,1.0000079362245,1.1079925002035322,-0.5602057753810761,56.20355164967415,8
sensor_115_avg,-1.5157523242727722e-16,1.0000079362245,0.07419381893098755,-1.6732134522246513,36.7392369793359,0
sensor_115_max,-1.4074843011104312e-16,1.0000079362245,-0.5584754217142683,-0.6783438225070948,51.71632293599041,0
sensor_115_min,-4.330720926493635e-17,1.0000079362245,0.05388625240194052,-1.820137072034875,35.19649438428277,0
sensor_115_std,-1.732288370597454e-16,1.0000079362244998,1.0338469401900559,-0.6796483738934507,59.0316439301032,8
sensor_116_avg,-4.330720926493635e-17,1.0000079362245,0.078974141768003,-1.7011969370052817,36.14170938243057,0
sensor_116_max,7.217868210822724e-17,1.0000079362245,-0.5324721712599422,-0.7012603460439566,51.553795222301474,0
sensor_116_min,0.0,1.0000079362244998,0.04436705941328609,-1.8145246741910523,34.414744903321065,0
sensor_116_std,1.5879310063809994e-16,1.0000079362245,1.0408203956889956,-0.6792357637864836,58.374060078715864,8
sensor_117_avg,9.816300766718906e-16,1.0000079362245,-2.4509030249722357,11.08680803152385,71.35787437533354,6
sensor_117_max,-7.037421505552157e-16,1.0000079362245,-2.4866097441323785,11.383771906065897,79.61346716052427,6
sensor_117_min,1.5157523242727722e-16,1.0000079362245,-2.422661709133473,10.6818841767715,79.64348990055775,6
sensor_117_std,3.6585569493607685e-16,1.0000079362245,3.885997610637045,21.094365285909376,204.23139477499643,5
sensor_118_avg,5.088597088630021e-16,1.0000079362245,-2.4534054986677347,11.119823001283866,71.35400404583395,6
sensor_118_max,-1.4399647080591335e-15,1.0000079362245,-2.488501591873434,11.394744310938949,79.62046736340625,6
sensor_118_min,-1.8405563937597947e-16,1.0000079362244998,-2.4210611465711445,10.685939987338047,79.66573758631569,6
sensor_118_std,3.0856386601267147e-16,1.0000079362244998,3.858969044830136,20.849824425266863,204.02442129435528,5
reactive_power_119_avg,-1.0105015495151814e-16,1.0000079362245,0.9856143843501854,0.05201841688620368,113.27250218174898,8
reactive_power_119_max,1.0826802316234088e-17,1.0000079362245,0.7699179319790601,-0.11210819292739505,119.91030321642322,8
reactive_power_119_min,-1.443573642164545e-17,1.0000079362244998,-0.07325173368102887,1.7311841605329703,150.48976924436883,1
reactive_power_119_std,-2.7067005790585218e-17,1.0000079362245,0.9767706883936569,1.0832143741886067,142.28047715231546,1
reactive_power_120_avg,1.0736578963598802e-16,1.0000079362245,0.6082802279409758,-0.9961808440694786,78.88745309604323,8
reactive_power_120_max,9.022335263528405e-18,1.0000079362244998,0.3476484752557234,-1.3851626052770767,81.05498804705087,8
reactive_power_120_min,4.691614337034771e-17,1.0000079362244998,0.9029976713223463,-0.3470409747414611,89.86622360151243,8
reactive_power_120_std,1.0105015495151814e-16,1.0000079362245002,1.2464142836164458,0.8234924836426258,150.49753652183915,1
reactive_power_121_avg,-2.3458071685173854e-17,1.0000079362245,1.4974920658210413,1.8746743676854325,80.24475914907646,8
reactive_power_121_max,-5.142731100211191e-17,1.0000079362245,1.356221951788211,1.340901551891363,90.40835506934997,8
reactive_power_121_min,3.2931523711878683e-16,1.0000079362245002,1.6399060407841244,2.3957191512679716,86.46145811630173,8
reactive_power_121_std,9.653898731975395e-17,1.0000079362245,4.4883640970144825,24.57806139757534,202.3256336695734,5
reactive_power_122_avg,-8.300548442446134e-17,1.0000079362245,0.7674950826552337,-0.561518162215576,75.07907709663667,8
reactive_power_122_max,2.8149686022208625e-16,1.0000079362245,0.7153623439423564,-0.6937884712068949,93.81132927365499,8
reactive_power_122_min,-1.804467052705681e-17,1.0000079362245002,0.8226344975404225,-0.42878021735050975,80.47998221309818,8
reactive_power_122_std,-5.413401158117044e-18,1.0000079362245,3.830333873850266,18.05349730872962,197.5180677529779,5
sensor_123_avg,-4.511167631764203e-19,1.0000079362245,1.3327136305807836,14.354457794716486,142.5293142424529,5
sensor_123_max,-1.7819112145468602e-16,1.0000079362245,1.8709238073637946,10.63948870384141,151.9776874053172,5
sensor_123_min,4.736726013352413e-16,1.0000079362245,-1.9539650392514645,11.927239762265,169.78883296996418,6
sensor_123_std,-3.175862012761999e-16,1.0000079362245,0.7480666958339807,2.069462571167817,153.68541367163078,1
sensor_124_avg,-1.8044670527056813e-18,1.0000079362245002,0.4716947845270886,15.64148963878952,143.95158744377582,5
sensor_124_max,2.7067005790585218e-17,1.0000079362245,1.551206878405682,16.092969477039745,147.1484243499846,5
sensor_124_min,-5.77429456865818e-17,1.0000079362245,-0.8856276513061752,15.367879361708857,153.06674869652312,6
sensor_124_std,1.6601096884892267e-16,1.0000079362245,1.6448902255595244,5.032125760058781,198.5223687999394,1
sensor_125_avg,-4.511167631764203e-18,1.0000079362245,1.0251962542503172,13.602855791697857,143.87519243486753,5
sensor_125_max,1.1187695726775224e-16,1.0000079362245,1.6613441882417896,8.437453595443888,161.00054192958027,5
sensor_125_min,8.029878384540281e-17,1.0000079362245,-2.4293408334782436,12.013065046434114,182.2469825698123,6
sensor_125_std,-1.4977076537457155e-16,1.0000079362245,0.8660772702464948,3.104446731778165,153.75593330132813,1
sensor_126_avg,-1.8044670527056813e-18,1.0000079362245,1.6576421784083117,15.085451169461399,141.86514559852847,5
